BUS_STOP_NUM,Latitude,Longitude
11219,1.3098543464925316,103.80727608876815
11221,1.3100469453690553,103.80535517163848
11229,1.3105561091993676,103.80529423989822
11231,1.311205250267249,103.80110518977447
11239,1.3115319508705565,103.8016530866116
11259,1.3125265502018488,103.79247903779496
11261,1.3122649114787992,103.79441093169993
11269,1.312695370192796,103.7944238515755
11271,1.3147453478136601,103.79002451805286
11279,1.3146270418027977,103.79071690674812
11281,1.3162386239472286,103.78847308103224
11289,1.3161696029760988,103.78908344604956
11291,1.3178782439368824,103.78590715822484
11299,1.3182984486223057,103.78562098956805
11301,1.318085827337404,103.78793936701061
11309,1.3185861781624921,103.7884058768243
11311,1.3199374729951152,103.78920345841871
11319,1.32025722781219,103.78953703570544
11321,1.3212505851683494,103.7900955413699
11329,1.322309858437336,103.79094702844304
11331,1.3232856343719976,103.79148929765209
11339,1.3239997964170405,103.79207662596963
11341,1.32565012913193,103.79287836397552
11349,1.325630131957491,103.79305172770286
11351,1.3093541883079431,103.78947247453786
11359,1.3092022371207526,103.7896859272595
11361,1.3065433134758138,103.79058475029825
11369,1.3063181868175506,103.79082095066099
11379,1.3091395079570003,103.79192718562318
11381,1.308365371071055,103.7933136934423
11389,1.3090386578297282,103.79292365453426
11401,1.3090933078686786,103.79499646737591
11409,1.3077252374126582,103.79439741571112
11419,1.3113629433224563,103.79605002902582
11429,1.3045326215426518,103.79843300040343
11439,1.30601239206782,103.80025202277987
11441,1.2978602161455552,103.79749931879962
11449,1.2983461922247712,103.79765215433589
11451,1.3003965965564666,103.79701508413561
11459,1.3009057727566675,103.79688561087704
11469,1.3010975996283152,103.8019182288426
11471,1.2995912006610475,103.80320060918366
11479,1.2994018721414717,103.80367525687147
11481,1.298060687620745,103.80607740557176
11489,1.298455181252365,103.80499642372703
11491,1.2970856772364148,103.80768115510973
11499,1.2968654097603858,103.80781950342336
11511,1.2860633377590105,103.80245012297378
11519,1.2866150953072475,103.8032847280808
11521,1.288652450929573,103.8054962002869
11529,1.2889510456656252,103.80605122313725
11531,1.2909179489335816,103.80736968007287
11539,1.2911132704158064,103.80785269911563
11541,1.2923923350347983,103.80568709985054
11551,1.2912756084388268,103.8040971960675
11561,1.2911273810962434,103.80248725172987
11579,1.2925541903431048,103.80310566791547
11589,1.2930397991116467,103.80404085076509
11599,1.2942246704164997,103.80310208992117
11609,1.2917908527523696,103.80210670670652
12021,1.3190756051604167,103.78236137956921
12029,1.3195662211213188,103.78249970699851
12031,1.320779752330393,103.77972095868228
12039,1.3210350113820253,103.78028533828997
12041,1.320509767062736,103.77644660719554
12049,1.320947097858334,103.7766503133748
12051,1.3197545310373309,103.77362344088301
12059,1.320031775482247,103.77365481259304
12061,1.3216752307384185,103.7707853987101
12069,1.3213366989607966,103.77106138576927
12071,1.3240536443315316,103.77219979916244
12079,1.3238021613684676,103.7725978768783
12081,1.3267941198573407,103.77564211247574
12089,1.3265019786476242,103.77576056124208
12091,1.3286208809852016,103.77684025970122
12099,1.328014888582345,103.77673598272546
12101,1.3325210549591113,103.77769261419297
12109,1.331068941883847,103.77797261155555
12111,1.3191417583218814,103.77240111478649
12119,1.3194171772163281,103.77215364792481
12121,1.3115922462941094,103.78703455486722
12129,1.3118658611541518,103.78734358867189
12131,1.3141601784261168,103.78505313896255
12139,1.3145956976476545,103.78495755993472
12141,1.3157240534941086,103.7823996989632
12149,1.3157238334043537,103.78273695542757
12151,1.3186116695850434,103.78130421557749
12169,1.319125072770881,103.7771745641202
12179,1.3167618974425752,103.77692978898716
12189,1.3163880103467518,103.78014674450876
12199,1.3154683102806708,103.77813907866664
12201,1.326693410521304,103.76397613085075
12209,1.3263280584761599,103.76433463252273
12211,1.317258094026704,103.78070749632683
13011,1.3064860778319618,103.8192514779121
13019,1.3069438830581577,103.81932740531768
13021,1.3063367166787447,103.81435039066459
13029,1.3066311914544624,103.8137726548801
13031,1.2993098095580333,103.8171351861189
13039,1.2998227898338377,103.81744322830868
13041,1.3025054457542824,103.81972023458339
13049,1.3026196155123417,103.82041011326453
13051,1.293382852329668,103.82641305414546
13059,1.2932488837540561,103.82656597747797
13062,1.2948266430764972,103.828484897627
13063,1.2954611645476486,103.82961363317384
13069,1.2948410049772683,103.8288002368397
13071,1.2963634529848809,103.83313750291573
13079,1.2961834218581916,103.83251806309978
13081,1.2959186077584397,103.83629247992477
13089,1.2957362591488162,103.8360437457979
13091,1.2959625850919883,103.83938918824173
13099,1.2957741783154961,103.83957425630975
13101,1.2940833007194263,103.84234169517596
13109,1.2935101997738736,103.84270702265098
13119,1.2935937135373705,103.83284656037567
13121,1.294190798411318,103.83081049335395
13139,1.2949940950923196,103.83206048212841
13141,1.297624624566932,103.82996840760329
13159,1.2979587772084398,103.83053429418251
13169,1.2991164052640578,103.82843493936369
13171,1.29903925187772,103.82675714006506
13179,1.299278917307979,103.82664879202058
13181,1.3002590683782373,103.82397702759938
13189,1.3005684240605886,103.82387555914187
13191,1.3027394477251393,103.82991265503848
13199,1.3022266585129738,103.82997906006159
13201,1.3046295719093122,103.82216292219474
13209,1.3040194697964258,103.82205890286153
13211,1.2924456701507585,103.84109701147892
14009,1.2671664368168394,103.81911480375103
14011,1.2679615964559297,103.82552960031171
14019,1.2683910065640742,103.82566709179477
14021,1.2713544133180241,103.82473891708608
14029,1.2724597183884434,103.8242505163261
14031,1.2762465422455236,103.82303549457389
14039,1.2765730738994578,103.82345154366465
14041,1.2733498851142933,103.81251887585493
14049,1.2731986882780895,103.813009236686
14051,1.2756989981360813,103.81497316438323
14059,1.2752678105842206,103.81511104424133
14061,1.2723584539121915,103.83852303986595
14069,1.2726106232891043,103.83704096008928
14071,1.2721822860801058,103.83393163473386
14081,1.270605975544222,103.83056230790486
14089,1.2705061463164498,103.8298291171705
14101,1.2683208007454594,103.82823290330549
14109,1.268095400006203,103.8272121072724
14119,1.2659420635722476,103.82234425882358
14121,1.2659621004930912,103.81915696319842
14129,1.265958291757974,103.82009147988606
14131,1.2674549218739035,103.81667822160466
14139,1.2683963403964726,103.81624756983652
14141,1.2655002275181955,103.82204708797815
14151,1.2697227621239546,103.81284767144633
14159,1.2699329265859498,103.81318989550668
14161,1.2707353181836603,103.81020013721188
14169,1.2711655490970903,103.80951859110013
14171,1.2714671332608276,103.80642489836258
14179,1.2718980176324914,103.80639757933238
14189,1.272708502548644,103.80411600904543
14191,1.2811907954780832,103.81215551304787
14199,1.281299516573405,103.8127258576013
14201,1.2816444613406275,103.80923690981234
14209,1.2817413171476892,103.80954014768864
